month,year,topic,topic_id,rank,count,total_articles,percentage,source
9,2018,rand paul scraping / biggest threats arent / satellite images show,4,1,516,1000,51.6,msnbc
9,2018,kavanaugh ahead hearings / amanda knox stunning / weakness glaring errors,1,2,243,1000,24.3,msnbc
9,2018,americas wildfire crisis / water researchers say / airport 14 injured,2,3,80,1000,8.0,msnbc
9,2019,rand paul scraping / biggest threats arent / satellite images show,4,1,788,1000,78.8,msnbc
9,2019,americas wildfire crisis / water researchers say / airport 14 injured,2,2,56,1000,5.6000000000000005,msnbc
9,2019,kavanaugh ahead hearings / amanda knox stunning / weakness glaring errors,1,3,16,1000,1.6,msnbc
9,2020,rand paul scraping / biggest threats arent / satellite images show,4,1,676,1000,67.60000000000001,msnbc
9,2020,woodward shows trump / getting flu shot / liberia free,0,2,195,1000,19.5,msnbc
9,2020,americas wildfire crisis / water researchers say / airport 14 injured,2,3,42,1000,4.2,msnbc
9,2021,rand paul scraping / biggest threats arent / satellite images show,4,1,505,763,66.18610747051113,msnbc
9,2021,woodward shows trump / getting flu shot / liberia free,0,2,107,763,14.02359108781127,msnbc
9,2021,texas abortion clinics / criticism majority goverment / father pleads congress,3,3,54,763,7.077326343381389,msnbc
9,2022,rand paul scraping / biggest threats arent / satellite images show,4,1,461,614,75.0814332247557,msnbc
9,2022,americas wildfire crisis / water researchers say / airport 14 injured,2,2,63,614,10.260586319218241,msnbc
9,2022,texas abortion clinics / criticism majority goverment / father pleads congress,3,3,29,614,4.723127035830619,msnbc
9,2023,rand paul scraping / biggest threats arent / satellite images show,4,1,527,619,85.1373182552504,msnbc
9,2023,americas wildfire crisis / water researchers say / airport 14 injured,2,2,14,619,2.2617124394184165,msnbc
9,2023,texas abortion clinics / criticism majority goverment / father pleads congress,3,3,9,619,1.4539579967689822,msnbc
9,2024,rand paul scraping / biggest threats arent / satellite images show,4,1,590,665,88.7218045112782,msnbc
9,2024,texas abortion clinics / criticism majority goverment / father pleads congress,3,2,32,665,4.8120300751879705,msnbc
9,2024,americas wildfire crisis / water researchers say / airport 14 injured,2,3,17,665,2.556390977443609,msnbc
10,2015,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,655,690,94.92753623188406,msnbc
10,2015,iranian journalist protests / kills palestinian woman / air france execs,0,2,13,690,1.884057971014493,msnbc
10,2016,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,196,246,79.67479674796748,msnbc
10,2016,iranian journalist protests / kills palestinian woman / air france execs,0,2,1,246,0.40650406504065045,msnbc
10,2017,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,197,236,83.47457627118644,msnbc
10,2017,iranian journalist protests / kills palestinian woman / air france execs,0,2,1,236,0.423728813559322,msnbc
10,2018,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,935,1000,93.5,msnbc
10,2018,iranian journalist protests / kills palestinian woman / air france execs,0,2,11,1000,1.0999999999999999,msnbc
10,2019,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,926,1000,92.60000000000001,msnbc
10,2019,iranian journalist protests / kills palestinian woman / air france execs,0,2,6,1000,0.6,msnbc
10,2020,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,653,670,97.46268656716418,msnbc
10,2020,iranian journalist protests / kills palestinian woman / air france execs,0,2,3,670,0.44776119402985076,msnbc
10,2021,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,854,864,98.8425925925926,msnbc
10,2021,iranian journalist protests / kills palestinian woman / air france execs,0,2,6,864,0.6944444444444444,msnbc
10,2022,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,797,814,97.91154791154791,msnbc
10,2022,iranian journalist protests / kills palestinian woman / air france execs,0,2,14,814,1.71990171990172,msnbc
10,2023,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,544,806,67.4937965260546,msnbc
10,2023,iranian journalist protests / kills palestinian woman / air france execs,0,2,260,806,32.25806451612903,msnbc
10,2024,deadliest mass shootings / education deadlines joe / syrian refugees notice,1,1,756,803,94.14694894146949,msnbc
10,2024,iranian journalist protests / kills palestinian woman / air france execs,0,2,45,803,5.603985056039851,msnbc
11,2015,coli outbreak bernie / charges obama sees / lists debate demands,0,1,394,645,61.08527131782946,msnbc
11,2015,attacks tel aviv / velshi biden tools / glad pause much,1,2,6,645,0.9302325581395349,msnbc
11,2016,coli outbreak bernie / charges obama sees / lists debate demands,0,1,132,171,77.19298245614034,msnbc
11,2017,coli outbreak bernie / charges obama sees / lists debate demands,0,1,214,289,74.0484429065744,msnbc
11,2017,attacks tel aviv / velshi biden tools / glad pause much,1,2,1,289,0.34602076124567477,msnbc
11,2018,coli outbreak bernie / charges obama sees / lists debate demands,0,1,872,1000,87.2,msnbc
11,2019,coli outbreak bernie / charges obama sees / lists debate demands,0,1,848,1000,84.8,msnbc
11,2020,coli outbreak bernie / charges obama sees / lists debate demands,0,1,429,468,91.66666666666666,msnbc
11,2020,attacks tel aviv / velshi biden tools / glad pause much,1,2,1,468,0.2136752136752137,msnbc
11,2021,coli outbreak bernie / charges obama sees / lists debate demands,0,1,631,721,87.51733703190014,msnbc
11,2021,attacks tel aviv / velshi biden tools / glad pause much,1,2,1,721,0.13869625520110956,msnbc
11,2022,coli outbreak bernie / charges obama sees / lists debate demands,0,1,614,711,86.35724331926863,msnbc
11,2022,attacks tel aviv / velshi biden tools / glad pause much,1,2,7,711,0.9845288326300985,msnbc
11,2023,coli outbreak bernie / charges obama sees / lists debate demands,0,1,483,686,70.40816326530613,msnbc
11,2023,attacks tel aviv / velshi biden tools / glad pause much,1,2,111,686,16.18075801749271,msnbc
11,2024,coli outbreak bernie / charges obama sees / lists debate demands,0,1,561,663,84.61538461538461,msnbc
11,2024,attacks tel aviv / velshi biden tools / glad pause much,1,2,20,663,3.0165912518853695,msnbc
12,2015,donald trump adolf / ransom showing debate / denies texas immigration,2,1,208,667,31.184407796101947,msnbc
12,2015,curb gun violence / 2016 candidates reacted / normal part american,3,2,33,667,4.94752623688156,msnbc
12,2015,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,3,16,667,2.39880059970015,msnbc
12,2016,donald trump adolf / ransom showing debate / denies texas immigration,2,1,118,206,57.28155339805825,msnbc
12,2016,talk impeachment 1392071235881 / understand maxine / basks glow women,1,2,1,206,0.48543689320388345,msnbc
12,2016,curb gun violence / 2016 candidates reacted / normal part american,3,3,1,206,0.48543689320388345,msnbc
12,2017,donald trump adolf / ransom showing debate / denies texas immigration,2,1,162,361,44.87534626038781,msnbc
12,2017,talk impeachment 1392071235881 / understand maxine / basks glow women,1,2,2,361,0.554016620498615,msnbc
12,2017,curb gun violence / 2016 candidates reacted / normal part american,3,3,2,361,0.554016620498615,msnbc
12,2018,donald trump adolf / ransom showing debate / denies texas immigration,2,1,482,1000,48.199999999999996,msnbc
12,2018,talk impeachment 1392071235881 / understand maxine / basks glow women,1,2,16,1000,1.6,msnbc
12,2018,curb gun violence / 2016 candidates reacted / normal part american,3,3,7,1000,0.7000000000000001,msnbc
12,2019,donald trump adolf / ransom showing debate / denies texas immigration,2,1,295,1000,29.5,msnbc
12,2019,talk impeachment 1392071235881 / understand maxine / basks glow women,1,2,291,1000,29.099999999999998,msnbc
12,2019,curb gun violence / 2016 candidates reacted / normal part american,3,3,28,1000,2.8000000000000003,msnbc
12,2020,donald trump adolf / ransom showing debate / denies texas immigration,2,1,344,832,41.34615384615385,msnbc
12,2020,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,2,248,832,29.807692307692307,msnbc
12,2020,curb gun violence / 2016 candidates reacted / normal part american,3,3,5,832,0.6009615384615385,msnbc
12,2021,donald trump adolf / ransom showing debate / denies texas immigration,2,1,364,809,44.9938195302843,msnbc
12,2021,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,2,122,809,15.080346106304079,msnbc
12,2021,curb gun violence / 2016 candidates reacted / normal part american,3,3,29,809,3.584672435105068,msnbc
12,2022,donald trump adolf / ransom showing debate / denies texas immigration,2,1,354,686,51.60349854227405,msnbc
12,2022,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,2,15,686,2.186588921282799,msnbc
12,2022,curb gun violence / 2016 candidates reacted / normal part american,3,3,9,686,1.3119533527696794,msnbc
12,2023,donald trump adolf / ransom showing debate / denies texas immigration,2,1,405,703,57.61024182076814,msnbc
12,2023,curb gun violence / 2016 candidates reacted / normal part american,3,2,19,703,2.7027027027027026,msnbc
12,2023,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,3,6,703,0.8534850640113799,msnbc
12,2024,donald trump adolf / ransom showing debate / denies texas immigration,2,1,289,601,48.0865224625624,msnbc
12,2024,curb gun violence / 2016 candidates reacted / normal part american,3,2,17,601,2.828618968386023,msnbc
12,2024,treatmentforall aids documentary / overlapping health plans / responders bill treasury,0,3,11,601,1.8302828618968388,msnbc
